"Entity","Contact date","Contact end date","Contact type(s)","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Forward","02/11/2025","","Personal Meeting","Other: Council operations and budget process","Discussion to investigate shared priorities.
Discussion of council operations and budget.","Eric Zimmerman","Emma Easley Darden; James Ofsink; Jefferson Smith; Joseph Emerson",
"Portland Forward","03/03/2025","","Meeting Preparation","Other: Government processes","Prepare for initial shared priorities meeting","Elana Pirtle-Guiney,; Emily Hebbron","Emma Brent; James Ofsink; Jefferson Smith; Joseph Emerson",
"Portland Forward","03/14/2025","","Personal Meeting","Other: Council operations and public engagement","Discussion to investigate shared priorities.
Discussion of council operations/rules.
Discussion of meaningful community engagement in the legislative process.","Elana Pirtle-Guiney,; Emily Hebbron","Emma Brent; James Ofsink; Jefferson Smith; Joseph Emerson",
"Portland General Electric ","03/19/2025","","Personal Meeting","Sustainable Development: energy","Harborton Reliability Project","Amani Kelekele; Candace Avalos; Elijah Crawford; Jamey Evenstar; Jamie Dunphy; Loretta Smith","Kristen Sheeran ; Nancy Bennett; Randy Franks ",
"Portland General Electric ","03/26/2025","","Personal Meeting","Sustainable Development: energy","Harborton Reliability Project","Kezia Wanner; Lisa Freeman; Natalie Sept","Kristen Sheeran ; Nancy Bennett; Randy Franks ",
"Portland Metropolitan Association of Realtors","01/14/2025","","Email","Other: Council Committee Structure","Council Committee Structure","Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Amy Ruiz; Michele Gila",
"Portland Metropolitan Association of Realtors","01/14/2025","","Telephone","Other: Council Committee Structure","Council Committee Structure","Natalie Sept","Amy Ruiz",
"Portland Metropolitan Association of Realtors","01/27/2025","","Social Media","Housing and Community Development","Housing permit reform.","Mitch Green","Kari Chisholm",
"Portland Metropolitan Association of Realtors","02/24/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Candace Avalos; Elana Pirtle-Guiney,","Kari Chisholm",
"Portland Metropolitan Association of Realtors","02/24/2025","","Telephone","Housing and Community Development","Algorithmic pricing 2025-045.","Eric Zimmerman","Amy Ruiz",
"Portland Metropolitan Association of Realtors","02/24/2025","","Telephone","Housing and Community Development","Algorithmic pricing 2025-045.","Will Mespelt ","Amy Ruiz",
"Portland Metropolitan Association of Realtors","02/24/2025","","Text Message","Housing and Community Development","Algorithmic pricing 2025-045.","Dan Ryan","Amy Ruiz",
"Portland Metropolitan Association of Realtors","02/24/2025","","Text Message","Housing and Community Development","Algorithmic pricing 2025-045.","Eric Zimmerman","Amy Ruiz",
"Portland Metropolitan Association of Realtors","02/24/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Dan Ryan; Will Mespelt ","Amy Ruiz; Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","02/25/2025","","Social Media","Housing and Community Development","Algorithmic pricing 2025-045.","Mitch Green","Kari Chisholm",
"Portland Metropolitan Association of Realtors","02/25/2025","","Telephone","Housing and Community Development","Algorithmic pricing 2025-045.","Natalie Sept","Amy Ruiz",
"Portland Metropolitan Association of Realtors","02/25/2025","","Text Message","Housing and Community Development","Algorithmic pricing 2025-045.","Dan Ryan","Amy Ruiz",
"Portland Metropolitan Association of Realtors","03/04/2025","","Personal Meeting","Housing and Community Development","Algorithmic pricing 2025-045.","Eric Zimmerman; Ryan Nielsen","Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","03/06/2025","","Personal Meeting","Housing and Community Development","Algorithmic pricing 2025-045.","Will Mespelt ","Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","03/10/2025","","Personal Meeting","Housing and Community Development","Algorithmic pricing 2025-045.","Jamey Evenstar","Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","03/13/2025","","Personal Meeting","Housing and Community Development","Algorithmic pricing 2025-045.","Andre Miller; Angelita Morillo; Suzy Deuster","Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/13/2025","","Email","Housing and Community Development","Regional Housing Summit report.","Natalie Sept","Amy Ruiz",
"Portland Metropolitan Association of Realtors","03/20/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Kezia Wanner","Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/20/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Will Mespelt ","Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/21/2025","","Email","Other: Governance","Governance (Algorithmic pricing 2025-045).","Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Eric Zimmerman; Jamey Evenstar; Kezia Wanner; Loretta Smith; Megan Beyer; Natalie Sept; Olivia Clark; Ryan Nielsen; Tiffany Koyama Lane; Will Mespelt ","Amy Ruiz; Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/24/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Eric Zimmerman; Jamey Evenstar; Kezia Wanner; Megan Beyer; Natalie Sept; Ryan Nielsen; Will Mespelt ","Amy Ruiz; Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","03/24/2025","","Text Message","Housing and Community Development","Algorithmic pricing 2025-045.","Natalie Sept","Amy Ruiz",
"Portland Metropolitan Association of Realtors","03/25/2025","","Text Message","Housing and Community Development","Algorithmic pricing 2025-045.","Eric Zimmerman","Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/25/2025","","Personal Meeting","Housing and Community Development","Algorithmic pricing 2025-045.","Elana Pirtle-Guiney,; Natalie Sept","Amy Ruiz; Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/25/2025","","Telephone","Other: Governance","Algorithmic pricing 2025-045.","Elana Pirtle-Guiney,; Natalie Sept","Amy Ruiz; Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/26/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Suzy Deuster","Amy Ruiz",
"Portland Metropolitan Association of Realtors","03/27/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Elana Pirtle-Guiney,; Emily Hebbron; Natalie Sept","Amy Ruiz; Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","03/27/2025","","Text Message","Housing and Community Development","Algorithmic pricing 2025-045.","Natalie Sept","Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/28/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Ryan Nielsen","Amy Ruiz",
"Portland Metropolitan Association of Realtors","03/28/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Eric Zimmerman; James Radosta; Jamey Evenstar; Joel Corcoran; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane; Will Mespelt ","Amy Ruiz; Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","03/28/2025","","Virtual Meeting","Other: Governance","Algorithmic pricing 2025-045.","Elana Pirtle-Guiney,; Emily Hebbron; Natalie Sept","Amy Ruiz; Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/31/2025","","Text Message","Housing and Community Development","Algorithmic pricing 2025-045.","Ryan Nielsen","Amy Ruiz",
"Portland Metropolitan Association of Realtors","03/31/2025","","Text Message","Housing and Community Development","Algorithmic pricing 2025-045.","Emily Hebbron; Natalie Sept","Amy Ruiz",
"Portland Metropolitan Association of Realtors","03/31/2025","","Personal Meeting","Housing and Community Development","EcoNW Rental Housing Study.","Dan Ryan; Will Mespelt ","Amy Ruiz; Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","03/31/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Elijah Crawford; Loretta Smith","Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/31/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","Maria Sipin; Mitch Green","Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/31/2025","","Email","Housing and Community Development","Algorithmic pricing 2025-045.","James Radosta; Olivia Clark","Kari Chisholm",
"Portland Metropolitan Association of Realtors","03/31/2025","","Personal Meeting","Housing and Community Development","Algorithmic pricing 2025-045.","Elijah Crawford","Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","03/31/2025","","Personal Meeting","Housing and Community Development","Algorithmic pricing 2025-045.","James Radosta; Loretta Smith; Olivia Clark","Kari Chisholm; Michele Gila",
"Portland Metropolitan Association of Realtors","03/31/2025","","Personal Meeting","Housing and Community Development","Algorithmic pricing 2025-045.","Maria Sipin; Mitch Green","Kari Chisholm; Michele Gila",
"Portland Psychedelic Society Action Fund","01/30/2025","","Email","Police and Public Safety","Portland Psychedelic Health & Safety Act","Ashley McKenzie","Amy Ruiz; Kari Chisholm",
"Portland Psychedelic Society Action Fund","02/06/2025","","Personal Meeting","Police and Public Safety","Portland Psychedelic Health & Safety Act","Eric Zimmerman; Ryan Nielsen","Amy Ruiz; Kari Chisholm",
"Portland Psychedelic Society Action Fund","02/06/2025","","Personal Meeting","Police and Public Safety","Portland Psychedelic Health & Safety Act","Eric Zimmerman; Ryan Nielsen","Amy Ruiz; Kari Chisholm",
"Portland Psychedelic Society Action Fund","02/10/2025","","Email","Police and Public Safety","Portland Psychedelic Health & Safety Act","Ryan Nielsen","Amy Ruiz; Kari Chisholm",
"Portland Psychedelic Society Action Fund","02/26/2025","","Email","Police and Public Safety","Portland Psychedelic Health & Safety Act","Spencer Knowles","Kari Chisholm",
"Portland Psychedelic Society Action Fund","02/26/2025","","Email","Police and Public Safety","Portland Psychedelic Health & Safety Act","Elijah Crawford; Joel Corcoran","Amy Ruiz; Kari Chisholm",
"Portland Psychedelic Society Action Fund","02/27/2025","","Email","Police and Public Safety","Portland Psychedelic Health & Safety Act","Maria Sipin","Amy Ruiz; Kari Chisholm",
"Portland Psychedelic Society Action Fund","03/03/2025","","Personal Meeting","Police and Public Safety","Portland Psychedelic Health & Safety Act","Mitch Green","Kari Chisholm",
"Portland Psychedelic Society Action Fund","03/10/2025","","Personal Meeting","Police and Public Safety","Portland Psychedelic Health & Safety Act","Joel Corcoran","Kari Chisholm",
"Portland Psychedelic Society Action Fund","03/26/2025","","Virtual Meeting","Police and Public Safety","Portland Psychedelic Health & Safety Act","Mitch Green","Kari Chisholm",
"Portland State University","01/07/2025","","Email","Sustainable Development: energy","Follow up on meeting to discuss PSU and City partnership on Regional Innovation Engine NSF proposal","Donnie Oliveira","Eric Noll",
"Portland State University","01/07/2025","","Virtual Meeting","Sustainable Development: energy","Discuss PSU and City partnership on Regional Innovation Engine NSF proposal (with Rick Tankersley and Annie Lindgren from PSU)","Donnie Oliveira","Eric Noll",
"Portland State University","01/10/2025","","Email","Sustainable Development: energy","Follow up on meeting to discuss PSU and City partnership on Regional Innovation Engine NSF proposal","Donnie Oliveira","Eric Noll",
"Portland State University","01/13/2025","","Virtual Meeting","Housing and Community Development","Introductory meeting with Portland Housing Bureau, Prosper Portland (Lisa Abuaf), and PSU Center for Real Estate (Alisa Pyszka, Michael Havlick)","Helmi Hisserich","Eric Noll",
"Portland State University","01/13/2025","","Telephone","Housing and Community Development","Discuss briefing for District 4 Councilors on PSU student housing project","Megan Beyer","Eric Noll",
"Portland State University","01/15/2025","","Goodwill Building (non-lobbying)","Education","PSU Institute for Portland Metropolitan Studies","Sonia Schmanski","Tyler Frisbee",
"Portland State University","01/16/2025","","Committee Meeting","Sustainable Development: energy","Discuss PSU and City partnership on Regional Innovation Engine NSF proposal (PSU attendees: Annie Lindgren, Angela Jackson, Antonie Jetter, and Bob Bass)","Donnie Oliveira; Engstrom, Eric","Eric Noll",
"Portland State University","01/28/2025","","Personal Meeting","Housing and Community Development","Briefing on new PSU student housing project","Maria Sipin; Megan Beyer; Mitch Green; Olivia Clark; Ryan Nielsen","Eric Noll; Jason Franklin",
"Portland State University","01/30/2025","","Goodwill Building (non-lobbying)","Education","PSU Institute for Portland Metropolitan Studies","Sonia Schmanski","Tyler Frisbee",
"Portland State University","02/03/2025","","Text Message","Education","Federal investigations of universities","Natalie Sept","Amy Ruiz",
"Portland State University","02/04/2025","","Goodwill Building (non-lobbying)","Education","PSU Institute for Portland Metropolitan Studies","Michael Jordan","Earl Blumenauer; Tyler Frisbee",
"Portland State University","02/05/2025","","Virtual Meeting","Arts and Culture","Discuss fundraising for PSU Performing Arts and Culture Center","Aisling Coghlan; Sonia Schmanski","Sarah Schwarz",
"Portland State University","02/10/2025","","Email","Arts and Culture","Performing Arts and Culture Center briefing request","Amani Kelekele","Amy Ruiz",
"Portland State University","02/10/2025","","Email","Arts and Culture","Performing Arts and Culture Center briefing request","Elijah Crawford","Amy Ruiz",
"Portland State University","02/10/2025","","Email","Arts and Culture","Performing Arts and Culture Center briefing request","Kezia Wanner","Amy Ruiz",
"Portland State University","02/10/2025","","Email","Arts and Culture","Performing Arts and Culture Center briefing request","Megan Beyer","Amy Ruiz",
"Portland State University","02/10/2025","","Email","Arts and Culture","Performing Arts and Culture Center briefing request","Maria Sipin","Amy Ruiz",
"Portland State University","02/10/2025","","Email","Arts and Culture","Performing Arts and Culture Center briefing request","Ryan Nielsen","Amy Ruiz",
"Portland State University","02/14/2025","","Goodwill Building (non-lobbying)","Arts and Culture","PSU Performing Arts and Culture Center Visit","Keith Wilson; Schmanski, Sonia","Ann Cudd; Sarah Schwarz",
"Portland State University","02/21/2025","","Telephone","Police and Public Safety","Discuss dismissed cases of PSU library protestors","Robert Day","Ann Cudd",
"Portland State University","02/21/2025","","Telephone","Police and Public Safety","Discuss dismissed cases of PSU library protestors","Aisling Coghlan","Eric Noll",
"Portland State University","02/25/2025","","Committee Meeting","Business and Economic Development","Disposition and Development Agreement between Prosper Portland (Lisa Abuaf, Joe Mollusky, Brian Moore) and PSU","Shea Flaherty Betin","Donald Forsythe; Eric Noll; Jason Franklin; Sheila Martin",
"Portland State University","02/27/2025","","Personal Meeting","Arts and Culture","Update on PSU Performing Arts and Culture Center","Dan Ryan; Kezia Wanner","Eric Noll; Kari Chisholm",
"Portland State University","02/27/2025","","Personal Meeting","Police and Public Safety","Discuss dismissed cases of PSU library protestors; other PSU updates","Ryan Nielsen","Eric Noll",
"Portland State University","03/04/2025","","Personal Meeting","Arts and Culture","PSU Performing Arts and Culture Center briefing","Elijah Crawford; Loretta Smith","Eric Noll; Kari Chisholm",
"Portland State University","03/13/2025","","Goodwill Building (non-lobbying)","Education","PSU Institute for Portland Metropolitan Studies","Emily Hebbron; Natalie Sept","Tyler Frisbee",
"Portland State University","03/18/2025","","Personal Meeting","Arts and Culture","PSU Performing Arts and Culture Center briefing","Christian Aguinaga ; Mitch Green; Olivia Clark","Amy Ruiz; Eric Noll; Jason Franklin",
"Portland State University","03/21/2025","","Personal Meeting","Education","General PSU updates, including potential federal impacts","Emily Hebbron; Joel Corcoran; Natalie Sept","Eric Noll; Kimberly Koops",
"Portland State University","03/27/2025","","Personal Meeting","Education","General PSU updates, including potential federal impacts","Sprout Chinn","Eric Noll",
"Portland State University","03/28/2025","","Personal Meeting","Education","General PSU updates, including potential federal impacts","Jamey Evenstar","Eric Noll",
"Portland State University","03/31/2025","","Personal Meeting","Education","Briefing on potential federal government impacts to PSU (including Rick Tankersley and Brian Roy from PSU)","Elana Pirtle-Guiney,; Emily Hebbron; Natalie Sept","Ann Cudd; Eric Noll; Kimberly Koops",
"Portland State University","03/31/2025","","Personal Meeting","Education","General PSU updates, including potential federal impacts","Megan Beyer","Eric Noll",
"Portland State University","03/31/2025","","Personal Meeting","Education","General PSU updates, including potential federal impacts","Spencer Knowles","Eric Noll",
"Portland State University","03/31/2025","","Personal Meeting","Education","General PSU updates, including potential federal impacts","Amani Kelekele","Eric Noll",
"Portland: Neighbors Welcome","01/28/2025","","Personal Meeting","Housing and Community Development","Met to discuss BPS's proposed actions on Central City housing production strategies and corresponding P:NW positions","Engstrom, Eric","Bradley Bondy; Matthew Tuckerbaum",
"Portland: Neighbors Welcome","02/16/2025","","Email","Housing and Community Development","Introduced Portland: Neighbors Welcome and lobbyists Zach Lesher and Andrea Haverkamp, requested meeting to discuss P:NW housing policy priorities","Angelita Morillo","Andrea Haverkamp; Zachary Lesher",
"Portland: Neighbors Welcome","02/16/2025","","Email","Housing and Community Development","Introduced Portland: Neighbors Welcome and lobbyist Dave Peticolas, requested meeting to discuss P:NW housing policy priorities","Loretta Smith","Dave Peticolas",
"Portland: Neighbors Welcome","02/18/2025","","Email","Housing and Community Development","Responding to Councilor Morillo's communication of prioritization of algorithmic rent pricing ordinance","Angelita Morillo","Andrea Haverkamp; Zachary Lesher",
"Portland: Neighbors Welcome","02/19/2025","","Email","Housing and Community Development","Introduced Portland: Neighbors Welcome and lobbyists Saurav Palla and Luke Norman, requested meeting to discuss P:NW housing policy priorities","Eric Zimmerman","Luke Norman; Saurav Palla",
"Portland: Neighbors Welcome","02/21/2025","","Email","Housing and Community Development","Responding to Councilor Morillo request to support algorithmic rent pricing ordinance","Angelita Morillo","Andrea Haverkamp; Zachary Lesher",
"Portland: Neighbors Welcome","02/22/2025","","Email","Housing and Community Development","Responding to Councilor Morillo request to support algorithmic rent pricing ordinance","Angelita Morillo","Andrea Haverkamp; Zachary Lesher",
"Portland: Neighbors Welcome","02/22/2025","","Email","Housing and Community Development","Introduced Portland: Neighbors Welcome and lobbyist Sam Stuckey, requested meeting to discuss P:NW housing policy priorities","Steve Novick","Sam Stuckey",
"Portland: Neighbors Welcome","02/23/2025","","Email","Housing and Community Development","Introduced Portland: Neighbors Welcome and lobbyists Luke Norman and Rob Hemphill, requested meeting to discuss P:NW housing policy priorities","Olivia Clark","Luke Norman; Rob Hemphill",
"Portland: Neighbors Welcome","02/24/2025","","Personal Meeting","Housing and Community Development","Introduced Portland: Neighbors Welcome and lobbyists Cassie Wilson and Andrea Pastor, discussed P:NW housing policy priorities including Inner Eastside for All and building code reform","Tiffany Koyama Lane","Andrea Pastor; Cassie Wilson",
"Portland: Neighbors Welcome","02/28/2025","","Personal Meeting","Housing and Community Development","Introduced Portland: Neighbors Welcome and lobbyists Sam Kallen and Beth Deitchman, discussed Councilor's housing policy priorities","Sameer Kanal","Beth Deitchman; Sam Kallen",
"Portland: Neighbors Welcome","03/04/2025","","Email","Housing and Community Development","Follow-up email to introduced Portland: Neighbors Welcome and request meeting to discuss housing policy priorities","Eric Zimmerman","Luke Norman; Saurav Palla",
"Portland: Neighbors Welcome","03/05/2025","","Email","Housing and Community Development","Follow-up email to introduce Portland: Neighbors Welcome and request meeting to discuss housing policy priorities","Eric Zimmerman","Will Hollingsworth",
"Portland: Neighbors Welcome","03/06/2025","","Personal Meeting","Housing and Community Development","Discussion of Councilor and P:NW housing policy priorities, including Inner Eastside for All","Steve Novick","Sam Stuckey; Zachary Lesher",
"Portland: Neighbors Welcome","03/07/2025","","Personal Meeting","Housing and Community Development","Introduced Portland: Neighbors Welcome and lobbyists Ian Meisner and Dave Peticolas, discussed Councilor and P:NW housing policy priorities","Amani Kelekele","Dave Peticolas; Ian Meisner",
"Portland: Neighbors Welcome","03/07/2025","","Email","Housing and Community Development","Follow-up email to share policy memos and data requested during personal meeting","Steve Novick","Sam Stuckey",
"Portland: Neighbors Welcome","03/09/2025","","Email","Housing and Community Development","Follow-up email requesting meeting to discuss housing policy priorities","Eric Zimmerman","Luke Norman; Saurav Palla",
"Portland: Neighbors Welcome","03/09/2025","","Email","Housing and Community Development","Follow-up email to share policy memos","Amani Kelekele","Ian Meisner",
"Portland: Neighbors Welcome","03/17/2025","","Email","Housing and Community Development","Meeting coordination email","Mitch Green","Will Hollingsworth",
"Portland: Neighbors Welcome","03/18/2025","","Email","Housing and Community Development","Meeting coordination email","Olivia Clark","Luke Norman; Rob Hemphill",
"Portland: Neighbors Welcome","03/27/2025","","Personal Meeting","Housing and Community Development","Introductory meeting with lobbyists Jennifer Shuch, Ian Meisner, Indi Namkoong; discussion of Councilor and P:NW housing policy priorities","Candace Avalos","Ian Meisner; Indi Namkoong; Jennifer Shuch",
"Portland: Neighbors Welcome","03/28/2025","","Email","Housing and Community Development","Follow-up email to share policy memos","Jamey Evenstar","Ian Meisner",
"RealPage","02/26/2025","","Email","Housing and Community Development","Meeting Request","Candace Avalos","Joseph Gardner",
"RealPage","02/26/2025","","Telephone","Housing and Community Development","Meeting Request","Candace Avalos","Joseph Gardner",
"RealPage","02/26/2025","","Telephone","Housing and Community Development","Meeting Request","Jamie Dunphy","Joseph Gardner",
"RealPage","02/26/2025","","Telephone","Housing and Community Development","Meeting Request","Angelita Morillo","Joseph Gardner",
"RealPage","02/26/2025","","Telephone","Housing and Community Development","Meeting Request","Dan Ryan","Joseph Gardner",
"RealPage","02/26/2025","","Telephone","Housing and Community Development","Meeting Request","Eric Zimmerman","Joseph Gardner",
"RealPage","02/26/2025","","Email","Housing and Community Development","Meeting Request","Eric Zimmerman","Joseph Gardner",
"RealPage","02/26/2025","","Email","Housing and Community Development","Meeting Request","Dan Ryan","Joseph Gardner",
"RealPage","02/27/2025","","Email","Housing and Community Development","Meeting Request","Jamie Dunphy","Joseph Gardner",
"RealPage","03/03/2025","","Email","Housing and Community Development","Arranging Meeting","Jamey Evenstar","Joseph Gardner",
"RealPage","03/03/2025","","Email","Housing and Community Development","Meeting Request","Angelita Morillo","Joseph Gardner",
"RealPage","03/04/2025","","Personal Meeting","Housing and Community Development","Proposed Ordinance 2025-045","Eric Zimmerman","Joseph Gardner; Lynda Gardner",
"RealPage","03/04/2025","","Telephone","Housing and Community Development","Arranging Meeting","Will Mespelt ","Joseph Gardner",
"RealPage","03/04/2025","","Email","Housing and Community Development","Arranging Meeting","Will Mespelt ","Joseph Gardner",
"RealPage","03/05/2025","","Email","Housing and Community Development","Arranging Meeting","Will Mespelt ","Joseph Gardner",
"RealPage","03/06/2025","","Personal Meeting","Housing and Community Development","Proposed Ordinance 2025-045","Will Mespelt ","Joseph Gardner; Lynda Gardner",
"RealPage","03/09/2025","","Email","Housing and Community Development","Arranging Meeting","Jamey Evenstar","Joseph Gardner",
"RealPage","03/10/2025","","Personal Meeting","Housing and Community Development","Proposed Ordinance 2025-045","Jamey Evenstar","Joseph Gardner; Lynda Gardner",
"RealPage","03/10/2025","","Email","Housing and Community Development","Arranging Meeting","Andre Miller","Joseph Gardner",
"RealPage","03/11/2025","","Email","Housing and Community Development","Meeting Request","Andre Miller","Joseph Gardner",
"RealPage","03/12/2025","","Email","Housing and Community Development","Meeting Request","Olivia Clark","Joseph Gardner",
"RealPage","03/12/2025","","Email","Housing and Community Development","Meeting Request","Loretta Smith","Joseph Gardner",
"RealPage","03/12/2025","","Email","Housing and Community Development","Meeting Request","Steve Novick","Joseph Gardner",
"RealPage","03/12/2025","","Email","Housing and Community Development","Meeting Request","Elana Pirtle-Guiney,","Joseph Gardner",
"RealPage","03/13/2025","","Email","Housing and Community Development","Post-Meeting Informational Follow-Up","Andre Miller","Joseph Gardner",
"RealPage","03/13/2025","","Personal Meeting","Housing and Community Development","Proposed Ordinance 2025-045","Andre Miller; Angelita Morillo","Joseph Gardner; Lynda Gardner",
"RealPage","03/14/2025","","Virtual Meeting","Housing and Community Development","Proposed Ordinance 2025-045","Andre Miller; Angelita Morillo","Joseph Gardner; Lynda Gardner; William M. Semko",
"RealPage","03/19/2025","","Email","Housing and Community Development","Arranging Meeting","Jennifer Stewart","Joseph Gardner",
"RealPage","03/26/2025","","Telephone","Housing and Community Development","Meeting Request","Loretta Smith","Joseph Gardner",
"RealPage","03/26/2025","","Telephone","Housing and Community Development","Meeting Request","Elana Pirtle-Guiney,","Joseph Gardner",
"RealPage","03/26/2025","","Telephone","Housing and Community Development","Meeting Request","Steve Novick","Joseph Gardner",
"RealPage","03/26/2025","","Telephone","Housing and Community Development","Meeting Request","Olivia Clark","Joseph Gardner",
"RealPage","03/26/2025","","Email","Housing and Community Development","Arranging Meeting","Jennifer Stewart","Joseph Gardner",
"RealPage","03/26/2025","","Email","Housing and Community Development","Arranging Meeting","Ashley McKenzie","Joseph Gardner",
"RealPage","03/27/2025","","Email","Housing and Community Development","Arranging Meeting","Alexander Browne","Joseph Gardner",
"RealPage","03/27/2025","","Email","Housing and Community Development","Arranging Meeting","Emily Hebbron","Joseph Gardner",
"RealPage","03/27/2025","","Email","Housing and Community Development","Arranging Meeting","Ashley McKenzie","Joseph Gardner",
"RealPage","03/28/2025","","Personal Meeting","Housing and Community Development","Proposed Ordinance 2025-045","Emily Hebbron","Joseph Gardner; Lynda Gardner",
"RealPage","03/28/2025","","Email","Housing and Community Development","Arranging Meeting","Emily Hebbron","Joseph Gardner",
"RealPage","03/31/2025","","Virtual Meeting","Housing and Community Development","Proposed Ordinance 2025-045","Emily Hebbron","Joseph Gardner; Lynda Gardner",
"RealPage","03/31/2025","","Email","Housing and Community Development","Arranging Meeting","Ashley McKenzie","Joseph Gardner",
"Revitalize Portland Coalition","01/07/2025","","Email","Business and Economic Development: Downtown Livability","Letter of update with strategies and plans for 2025","Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Eric Zimmerman; Loretta Smith; Olivia Clark; Sameer Kanal; Steve Novick; Tiffany Koyama Lane","Erik Cole",
"Revitalize Portland Coalition","01/10/2025","","Personal Meeting","Housing and Community Development: Homelessness","Meeting with Chris Taft to discuss downtown tents and outdoor homelessness situation and Mayor's Shelter Plan.","Kristopher Taft","Erik Cole",
"Revitalize Portland Coalition","01/15/2025","","Telephone","Other: Contact list for Council","Could not find contact list for all councilors on website.  Asked for a list from Councilor Ryan.","Dan Ryan; Kezia Wanner","Erik Cole",
"Revitalize Portland Coalition","02/03/2025","","Email","Police and Public Safety","Inviting Bob Day to join monthly meeting of Public Safety Committee.","Robert Day","Erik Cole",
"Revitalize Portland Coalition","02/06/2025","","Email","Police and Public Safety: Budget","Grassroots advocacy encouraging our membership to contact city council on the importance of not cutting the city's public safety budgets."," Robert Cheney; Angelita Morillo; Candace Avalos; Dan Ryan; Elana Pirtle-Guiney,; Eric Zimmerman; Jamie Dunphy; Keith Wilson; Olivia Clark; Sameer Kanal; Steve Novick; Tiffany Koyama Lane","Erik Cole",
"Revitalize Portland Coalition","02/13/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Following up on invite to James Beard event.","Eric Zimmerman; Keith Wilson; Mitch Green; Olivia Clark","Erik Cole",
"Revitalize Portland Coalition","03/19/2025","","Email","Business and Economic Development: Arts & Culture","Invitation to James Beard Public Market first look for Council District 4 members.","Eric Zimmerman; Mitch Green; Olivia Clark","Erik Cole",
"Revitalize Portland Coalition","03/24/2025","","Email","Police and Public Safety: Budget","Grassroots advocacy encouraging our membership to contact city council on the importance of not cutting the city's public safety budgets.","Elana Pirtle-Guiney,; Keith Wilson; Robert Day","Erik Cole",
"Revitalize Portland Coalition","03/25/2025","","Personal Meeting","Housing and Community Development: Homelessness","Meeting with Chris Taft to discuss downtown tents and outdoor homelessness situation and Mayor's Shelter Plan.","Kristopher Taft","Erik Cole",
